Epoch,Dataset,Recall,Precision,TopKAcc
46,Gossypium_raimondii_5e3,0.7698,0.8538,0.7172
46,Lactuca_sativa_5e3,0.8233,0.9068,0.7957
46,Medicago_truncatula_5e3,0.8989,0.9333,0.8314
46,Pisum_sativum_5e3,0.8557,0.9132,0.7693
46,Theobroma_cacao_5e3,0.9135,0.9365,0.8382
47,Brachypodium_distachyon_5e3,0.7183,0.9063,0.7250
47,Brassica_juncea_5e3,0.6401,0.7816,0.6533
47,Brassica_napus_5e3,0.6478,0.8713,0.6642
47,Cajanus_cajan_5e3,0.8894,0.9323,0.8038
47,Glycine_max_5e3,0.8961,0.9586,0.8526
47,Gossypium_raimondii_5e3,0.7610,0.8687,0.7186
47,Lactuca_sativa_5e3,0.8089,0.9358,0.7958
47,Medicago_truncatula_5e3,0.8821,0.9571,0.8302
47,Pisum_sativum_5e3,0.8489,0.9190,0.7705
47,Theobroma_cacao_5e3,0.9123,0.9427,0.8408
48,Brachypodium_distachyon_5e3,0.7338,0.8925,0.7259
48,Brassica_juncea_5e3,0.6152,0.8259,0.6523
48,Brassica_napus_5e3,0.6611,0.8664,0.6718
48,Cajanus_cajan_5e3,0.8896,0.9459,0.8058
48,Glycine_max_5e3,0.9059,0.9508,0.8549
48,Gossypium_raimondii_5e3,0.7695,0.8738,0.7260
48,Lactuca_sativa_5e3,0.8247,0.9112,0.7986
48,Medicago_truncatula_5e3,0.8956,0.9472,0.8333
48,Pisum_sativum_5e3,0.8433,0.9322,0.7727
48,Theobroma_cacao_5e3,0.9194,0.9372,0.8417
49,Brachypodium_distachyon_5e3,0.7264,0.9096,0.7298
49,Brassica_juncea_5e3,0.6337,0.7948,0.6488
49,Brassica_napus_5e3,0.6695,0.8634,0.6709
49,Cajanus_cajan_5e3,0.8901,0.9382,0.8061
49,Glycine_max_5e3,0.9031,0.9508,0.8542
49,Gossypium_raimondii_5e3,0.7543,0.8767,0.7187
49,Lactuca_sativa_5e3,0.8270,0.9039,0.7971
49,Medicago_truncatula_5e3,0.8976,0.9381,0.8325
49,Pisum_sativum_5e3,0.8552,0.9141,0.7691
49,Theobroma_cacao_5e3,0.9131,0.9420,0.8420
50,Brachypodium_distachyon_5e3,0.7370,0.9115,0.7340
50,Brassica_juncea_5e3,0.6271,0.8348,0.6556
50,Brassica_napus_5e3,0.6702,0.8654,0.6765
50,Cajanus_cajan_5e3,0.8919,0.9450,0.8065
50,Glycine_max_5e3,0.9030,0.9602,0.8574
50,Gossypium_raimondii_5e3,0.7655,0.8868,0.7269
50,Lactuca_sativa_5e3,0.8281,0.9234,0.8014
50,Medicago_truncatula_5e3,0.8992,0.9487,0.8358
50,Pisum_sativum_5e3,0.8528,0.9269,0.7746
50,Theobroma_cacao_5e3,0.9152,0.9476,0.8428
51,Brachypodium_distachyon_5e3,0.7148,0.9420,0.7349
51,Brassica_juncea_5e3,0.6376,0.8073,0.6585
51,Brassica_napus_5e3,0.6501,0.9070,0.6797
51,Cajanus_cajan_5e3,0.8851,0.9517,0.8071
51,Glycine_max_5e3,0.8950,0.9683,0.8577
51,Gossypium_raimondii_5e3,0.7658,0.8920,0.7308
51,Lactuca_sativa_5e3,0.8093,0.9463,0.8014
51,Medicago_truncatula_5e3,0.8849,0.9630,0.8343
51,Pisum_sativum_5e3,0.8529,0.9317,0.7747
51,Theobroma_cacao_5e3,0.9131,0.9595,0.8460
52,Brachypodium_distachyon_5e3,0.7433,0.9224,0.7423
52,Brassica_juncea_5e3,0.6494,0.8260,0.6688
52,Brassica_napus_5e3,0.6821,0.8918,0.6867
52,Cajanus_cajan_5e3,0.8980,0.9457,0.8107
52,Glycine_max_5e3,0.9024,0.9690,0.8594
52,Gossypium_raimondii_5e3,0.7758,0.8912,0.7335
52,Lactuca_sativa_5e3,0.8314,0.9356,0.8072
52,Medicago_truncatula_5e3,0.8971,0.9607,0.8386
52,Pisum_sativum_5e3,0.8617,0.9341,0.7799
52,Theobroma_cacao_5e3,0.9184,0.9506,0.8446
53,Brachypodium_distachyon_5e3,0.7359,0.9385,0.7408
53,Brassica_juncea_5e3,0.6269,0.8723,0.6769
53,Brassica_napus_5e3,0.6698,0.9101,0.6896
53,Cajanus_cajan_5e3,0.8932,0.9583,0.8114
53,Glycine_max_5e3,0.9051,0.9681,0.8613
53,Gossypium_raimondii_5e3,0.7730,0.8956,0.7362
53,Lactuca_sativa_5e3,0.8275,0.9473,0.8083
53,Medicago_truncatula_5e3,0.9017,0.9559,0.8401
53,Pisum_sativum_5e3,0.8605,0.9385,0.7808
53,Theobroma_cacao_5e3,0.9115,0.9637,0.8459
54,Brachypodium_distachyon_5e3,0.7471,0.9316,0.7465
54,Brassica_juncea_5e3,0.6451,0.8440,0.6683
54,Brassica_napus_5e3,0.6822,0.9055,0.6945
54,Cajanus_cajan_5e3,0.8987,0.9505,0.8123
54,Glycine_max_5e3,0.9077,0.9691,0.8611
54,Gossypium_raimondii_5e3,0.7818,0.9031,0.7407
54,Lactuca_sativa_5e3,0.8327,0.9471,0.8104
54,Medicago_truncatula_5e3,0.8989,0.9652,0.8420
54,Pisum_sativum_5e3,0.8577,0.9406,0.7815
54,Theobroma_cacao_5e3,0.9128,0.9581,0.8451
55,Brachypodium_distachyon_5e3,0.7264,0.9519,0.7462
55,Brassica_juncea_5e3,0.6191,0.8669,0.6724
55,Brassica_napus_5e3,0.6599,0.9315,0.6907
55,Cajanus_cajan_5e3,0.8891,0.9571,0.8141
55,Glycine_max_5e3,0.9018,0.9720,0.8610
55,Gossypium_raimondii_5e3,0.7688,0.9246,0.7487
55,Lactuca_sativa_5e3,0.8192,0.9605,0.8094
55,Medicago_truncatula_5e3,0.8907,0.9698,0.8399
55,Pisum_sativum_5e3,0.8573,0.9463,0.7818
55,Theobroma_cacao_5e3,0.9166,0.9565,0.8456
56,Brachypodium_distachyon_5e3,0.7649,0.9080,0.7488
56,Brassica_juncea_5e3,0.6802,0.8412,0.6835
56,Brassica_napus_5e3,0.7130,0.8624,0.6966
56,Cajanus_cajan_5e3,0.9059,0.9408,0.8141
56,Glycine_max_5e3,0.9153,0.9565,0.8623
56,Gossypium_raimondii_5e3,0.7974,0.8829,0.7415
56,Lactuca_sativa_5e3,0.8419,0.9313,0.8126
56,Medicago_truncatula_5e3,0.9064,0.9519,0.8415
56,Pisum_sativum_5e3,0.8737,0.9278,0.7842
56,Theobroma_cacao_5e3,0.9207,0.9543,0.8480
57,Brachypodium_distachyon_5e3,0.7690,0.8935,0.7489
57,Brassica_juncea_5e3,0.6998,0.7869,0.6795
57,Brassica_napus_5e3,0.7133,0.8486,0.6948
57,Cajanus_cajan_5e3,0.9102,0.9373,0.8141
57,Glycine_max_5e3,0.9172,0.9512,0.8626
57,Gossypium_raimondii_5e3,0.8087,0.8646,0.7447
57,Lactuca_sativa_5e3,0.8447,0.9205,0.8117
57,Medicago_truncatula_5e3,0.9074,0.9500,0.8419
57,Pisum_sativum_5e3,0.8847,0.8995,0.7851
57,Theobroma_cacao_5e3,0.9265,0.9420,0.8477
58,Brachypodium_distachyon_5e3,0.7531,0.9267,0.7494
58,Brassica_juncea_5e3,0.6727,0.8347,0.6766
58,Brassica_napus_5e3,0.6933,0.8947,0.6944
58,Cajanus_cajan_5e3,0.9065,0.9419,0.8155
58,Glycine_max_5e3,0.9152,0.9581,0.8628
58,Gossypium_raimondii_5e3,0.8083,0.8682,0.7464
58,Lactuca_sativa_5e3,0.8425,0.9314,0.8134
58,Medicago_truncatula_5e3,0.9095,0.9490,0.8429
58,Pisum_sativum_5e3,0.8679,0.9290,0.7825
58,Theobroma_cacao_5e3,0.9255,0.9414,0.8492
59,Brachypodium_distachyon_5e3,0.7486,0.9397,0.7514
59,Brassica_juncea_5e3,0.6883,0.8045,0.6879
59,Brassica_napus_5e3,0.7022,0.8914,0.7009
59,Cajanus_cajan_5e3,0.8978,0.9498,0.8148
59,Glycine_max_5e3,0.9067,0.9700,0.8629
59,Gossypium_raimondii_5e3,0.8014,0.8765,0.7433
59,Lactuca_sativa_5e3,0.8310,0.9514,0.8149
59,Medicago_truncatula_5e3,0.8977,0.9657,0.8418
59,Pisum_sativum_5e3,0.8740,0.9194,0.7824
59,Theobroma_cacao_5e3,0.9189,0.9520,0.8482
60,Brachypodium_distachyon_5e3,0.7456,0.9565,0.7517
60,Brassica_juncea_5e3,0.6633,0.8730,0.6912
60,Brassica_napus_5e3,0.6884,0.9254,0.7067
60,Cajanus_cajan_5e3,0.8998,0.9608,0.8191
60,Glycine_max_5e3,0.9066,0.9788,0.8661
60,Gossypium_raimondii_5e3,0.7822,0.9258,0.7495
60,Lactuca_sativa_5e3,0.8299,0.9672,0.8172
60,Medicago_truncatula_5e3,0.8971,0.9749,0.8448
60,Pisum_sativum_5e3,0.8648,0.9477,0.7850
60,Theobroma_cacao_5e3,0.9166,0.9667,0.8488
61,Brachypodium_distachyon_5e3,0.7549,0.9450,0.7580
61,Brassica_juncea_5e3,0.6583,0.8971,0.6887
61,Brassica_napus_5e3,0.6993,0.9077,0.7056
61,Cajanus_cajan_5e3,0.8999,0.9643,0.8176
61,Glycine_max_5e3,0.9089,0.9758,0.8665
61,Gossypium_raimondii_5e3,0.7892,0.9182,0.7487
61,Lactuca_sativa_5e3,0.8284,0.9638,0.8188
61,Medicago_truncatula_5e3,0.9008,0.9723,0.8459
61,Pisum_sativum_5e3,0.8628,0.9511,0.7850
61,Theobroma_cacao_5e3,0.9236,0.9559,0.8508
62,Brachypodium_distachyon_5e3,0.7726,0.9076,0.7547
62,Brassica_juncea_5e3,0.6821,0.8493,0.6893
62,Brassica_napus_5e3,0.7180,0.8623,0.7009
62,Cajanus_cajan_5e3,0.9155,0.9309,0.8174
62,Glycine_max_5e3,0.9207,0.9460,0.8648
62,Gossypium_raimondii_5e3,0.8120,0.8787,0.7505
62,Lactuca_sativa_5e3,0.8528,0.9198,0.8159
62,Medicago_truncatula_5e3,0.9165,0.9413,0.8453
62,Pisum_sativum_5e3,0.8756,0.9285,0.7858
62,Theobroma_cacao_5e3,0.9290,0.9558,0.8506
63,Brachypodium_distachyon_5e3,0.7668,0.9211,0.7533
63,Brassica_juncea_5e3,0.6791,0.8489,0.6912
63,Brassica_napus_5e3,0.7019,0.8987,0.7050
63,Cajanus_cajan_5e3,0.9105,0.9441,0.8187
63,Glycine_max_5e3,0.9154,0.9671,0.8664
63,Gossypium_raimondii_5e3,0.7971,0.9033,0.7496
63,Lactuca_sativa_5e3,0.8462,0.9387,0.8187
63,Medicago_truncatula_5e3,0.9108,0.9600,0.8471
63,Pisum_sativum_5e3,0.8737,0.9364,0.7873
63,Theobroma_cacao_5e3,0.9200,0.9603,0.8512
64,Brachypodium_distachyon_5e3,0.7624,0.9338,0.7568
64,Brassica_juncea_5e3,0.6754,0.8690,0.6946
64,Brassica_napus_5e3,0.6979,0.9110,0.7065
64,Cajanus_cajan_5e3,0.9060,0.9523,0.8174
64,Glycine_max_5e3,0.9138,0.9678,0.8648
64,Gossypium_raimondii_5e3,0.7969,0.8986,0.7514
64,Lactuca_sativa_5e3,0.8421,0.9438,0.8189
64,Medicago_truncatula_5e3,0.9057,0.9647,0.8461
64,Pisum_sativum_5e3,0.8722,0.9397,0.7878
64,Theobroma_cacao_5e3,0.9257,0.9533,0.8517
65,Brachypodium_distachyon_5e3,0.7599,0.9429,0.7559
65,Brassica_juncea_5e3,0.6961,0.8478,0.6914
65,Brassica_napus_5e3,0.7047,0.9121,0.7103
65,Cajanus_cajan_5e3,0.9045,0.9582,0.8184
65,Glycine_max_5e3,0.9093,0.9761,0.8672
65,Gossypium_raimondii_5e3,0.7969,0.9111,0.7542
65,Lactuca_sativa_5e3,0.8418,0.9541,0.8209
65,Medicago_truncatula_5e3,0.9018,0.9730,0.8477
65,Pisum_sativum_5e3,0.8683,0.9468,0.7883
65,Theobroma_cacao_5e3,0.9217,0.9641,0.8503
66,Brachypodium_distachyon_5e3,0.7749,0.9253,0.7615
66,Brassica_juncea_5e3,0.7139,0.8258,0.7002
66,Brassica_napus_5e3,0.7256,0.8825,0.7132
66,Cajanus_cajan_5e3,0.9167,0.9418,0.8199
66,Glycine_max_5e3,0.9200,0.9658,0.8682
66,Gossypium_raimondii_5e3,0.8106,0.8935,0.7527
66,Lactuca_sativa_5e3,0.8530,0.9389,0.8226
66,Medicago_truncatula_5e3,0.9094,0.9655,0.8488
66,Pisum_sativum_5e3,0.8754,0.9409,0.7878
66,Theobroma_cacao_5e3,0.9220,0.9596,0.8506
67,Brachypodium_distachyon_5e3,0.7463,0.9523,0.7555
67,Brassica_juncea_5e3,0.6470,0.9173,0.6917
67,Brassica_napus_5e3,0.6818,0.9277,0.7048
67,Cajanus_cajan_5e3,0.8896,0.9727,0.8167
67,Glycine_max_5e3,0.9095,0.9743,0.8662
67,Gossypium_raimondii_5e3,0.7852,0.8880,0.7414
67,Lactuca_sativa_5e3,0.8371,0.9577,0.8206
67,Medicago_truncatula_5e3,0.9055,0.9613,0.8456
67,Pisum_sativum_5e3,0.8607,0.9336,0.7869
67,Theobroma_cacao_5e3,0.9115,0.9578,0.8482
68,Brachypodium_distachyon_5e3,0.7511,0.9593,0.7607
68,Brassica_juncea_5e3,0.7024,0.8510,0.6962
68,Brassica_napus_5e3,0.6914,0.9328,0.7104
68,Cajanus_cajan_5e3,0.9055,0.9630,0.8215
68,Glycine_max_5e3,0.9106,0.9785,0.8676
68,Gossypium_raimondii_5e3,0.8078,0.9107,0.7591
68,Lactuca_sativa_5e3,0.8330,0.9687,0.8222
68,Medicago_truncatula_5e3,0.9017,0.9747,0.8485
68,Pisum_sativum_5e3,0.8649,0.9527,0.7899
68,Theobroma_cacao_5e3,0.9197,0.9720,0.8526
69,Brachypodium_distachyon_5e3,0.7643,0.9453,0.7610
69,Brassica_juncea_5e3,0.7156,0.8425,0.6977
69,Brassica_napus_5e3,0.7060,0.9255,0.7137
69,Cajanus_cajan_5e3,0.9051,0.9622,0.8198
69,Glycine_max_5e3,0.9169,0.9741,0.8686
69,Gossypium_raimondii_5e3,0.8016,0.9183,0.7567
69,Lactuca_sativa_5e3,0.8474,0.9611,0.8248
69,Medicago_truncatula_5e3,0.9094,0.9713,0.8500
69,Pisum_sativum_5e3,0.8736,0.9525,0.7893
69,Theobroma_cacao_5e3,0.9275,0.9578,0.8518
70,Brachypodium_distachyon_5e3,0.7607,0.9475,0.7620
70,Brassica_juncea_5e3,0.6579,0.9007,0.6983
70,Brassica_napus_5e3,0.7146,0.9059,0.7139
70,Cajanus_cajan_5e3,0.9099,0.9465,0.8192
70,Glycine_max_5e3,0.9184,0.9650,0.8676
70,Gossypium_raimondii_5e3,0.8086,0.8963,0.7558
70,Lactuca_sativa_5e3,0.8480,0.9475,0.8219
70,Medicago_truncatula_5e3,0.9094,0.9675,0.8494
70,Pisum_sativum_5e3,0.8806,0.9265,0.7877
70,Theobroma_cacao_5e3,0.9252,0.9582,0.8504
71,Brachypodium_distachyon_5e3,0.7819,0.9157,0.7622
71,Brassica_juncea_5e3,0.6760,0.9001,0.7005
71,Brassica_napus_5e3,0.7152,0.8956,0.7113
71,Cajanus_cajan_5e3,0.9113,0.9517,0.8197
71,Glycine_max_5e3,0.9196,0.9643,0.8680
71,Gossypium_raimondii_5e3,0.8069,0.9102,0.7592
71,Lactuca_sativa_5e3,0.8559,0.9375,0.8233
71,Medicago_truncatula_5e3,0.9166,0.9549,0.8497
71,Pisum_sativum_5e3,0.8789,0.9347,0.7902
71,Theobroma_cacao_5e3,0.9304,0.9492,0.8530
72,Brachypodium_distachyon_5e3,0.7614,0.9553,0.7656
72,Brassica_juncea_5e3,0.7008,0.8673,0.7011
72,Brassica_napus_5e3,0.7058,0.9316,0.7164
72,Cajanus_cajan_5e3,0.9105,0.9580,0.8213
72,Glycine_max_5e3,0.9132,0.9784,0.8683
72,Gossypium_raimondii_5e3,0.8084,0.9221,0.7606
72,Lactuca_sativa_5e3,0.8457,0.9649,0.8256
72,Medicago_truncatula_5e3,0.9089,0.9716,0.8503
72,Pisum_sativum_5e3,0.8693,0.9502,0.7907
72,Theobroma_cacao_5e3,0.9211,0.9722,0.8536
73,Brachypodium_distachyon_5e3,0.7710,0.9355,0.7640
73,Brassica_juncea_5e3,0.7171,0.8372,0.7018
73,Brassica_napus_5e3,0.7131,0.9155,0.7154
73,Cajanus_cajan_5e3,0.9085,0.9575,0.8196
73,Glycine_max_5e3,0.9176,0.9702,0.8690
73,Gossypium_raimondii_5e3,0.8007,0.9180,0.7593
73,Lactuca_sativa_5e3,0.8466,0.9557,0.8249
73,Medicago_truncatula_5e3,0.9150,0.9631,0.8500
73,Pisum_sativum_5e3,0.8740,0.9451,0.7886
73,Theobroma_cacao_5e3,0.9224,0.9641,0.8526
74,Brachypodium_distachyon_5e3,0.7920,0.8753,0.7631
74,Brassica_juncea_5e3,0.7098,0.8563,0.7065
74,Brassica_napus_5e3,0.7311,0.8675,0.7143
74,Cajanus_cajan_5e3,0.9187,0.9253,0.8204
74,Glycine_max_5e3,0.9262,0.9456,0.8674
74,Gossypium_raimondii_5e3,0.8242,0.8655,0.7566
74,Lactuca_sativa_5e3,0.8670,0.9101,0.8228
74,Medicago_truncatula_5e3,0.9241,0.9384,0.8505
74,Pisum_sativum_5e3,0.8863,0.9106,0.7907
74,Theobroma_cacao_5e3,0.9277,0.9487,0.8540
75,Brachypodium_distachyon_5e3,0.7665,0.9547,0.7674
75,Brassica_juncea_5e3,0.6691,0.9123,0.7075
75,Brassica_napus_5e3,0.7050,0.9348,0.7175
75,Cajanus_cajan_5e3,0.9007,0.9727,0.8233
75,Glycine_max_5e3,0.9146,0.9786,0.8701
75,Gossypium_raimondii_5e3,0.7868,0.9380,0.7580
75,Lactuca_sativa_5e3,0.8453,0.9667,0.8276
75,Medicago_truncatula_5e3,0.9105,0.9721,0.8519
75,Pisum_sativum_5e3,0.8718,0.9579,0.7922
75,Theobroma_cacao_5e3,0.9262,0.9638,0.8523
76,Brachypodium_distachyon_5e3,0.7846,0.9315,0.7688
76,Brassica_juncea_5e3,0.7256,0.8371,0.7052
76,Brassica_napus_5e3,0.7347,0.8870,0.7201
76,Cajanus_cajan_5e3,0.9215,0.9428,0.8227
76,Glycine_max_5e3,0.9215,0.9699,0.8702
76,Gossypium_raimondii_5e3,0.8198,0.8985,0.7592
76,Lactuca_sativa_5e3,0.8573,0.9497,0.8263
76,Medicago_truncatula_5e3,0.9189,0.9655,0.8529
76,Pisum_sativum_5e3,0.8906,0.9269,0.7935
76,Theobroma_cacao_5e3,0.9295,0.9631,0.8532
77,Brachypodium_distachyon_5e3,0.7543,0.9648,0.7659
77,Brassica_juncea_5e3,0.6915,0.8861,0.7123
77,Brassica_napus_5e3,0.6984,0.9305,0.7163
77,Cajanus_cajan_5e3,0.9063,0.9625,0.8224
77,Glycine_max_5e3,0.9094,0.9820,0.8695
77,Gossypium_raimondii_5e3,0.7855,0.9360,0.7573
77,Lactuca_sativa_5e3,0.8354,0.9750,0.8270
77,Medicago_truncatula_5e3,0.9058,0.9751,0.8513
77,Pisum_sativum_5e3,0.8682,0.9554,0.7919
77,Theobroma_cacao_5e3,0.9098,0.9792,0.8524
78,Brachypodium_distachyon_5e3,0.7656,0.9572,0.7688
78,Brassica_juncea_5e3,0.6933,0.8907,0.7065
78,Brassica_napus_5e3,0.7042,0.9333,0.7178
78,Cajanus_cajan_5e3,0.9097,0.9663,0.8230
78,Glycine_max_5e3,0.9178,0.9773,0.8712
78,Gossypium_raimondii_5e3,0.8127,0.9163,0.7619
78,Lactuca_sativa_5e3,0.8442,0.9693,0.8285
78,Medicago_truncatula_5e3,0.9139,0.9700,0.8529
78,Pisum_sativum_5e3,0.8794,0.9490,0.7945
78,Theobroma_cacao_5e3,0.9366,0.9544,0.8531
80,Brachypodium_distachyon_5e3,0.7784,0.9405,0.7701
80,Brassica_juncea_5e3,0.7083,0.8603,0.7105
80,Brassica_napus_5e3,0.7181,0.9133,0.7189
80,Cajanus_cajan_5e3,0.9106,0.9579,0.8233
80,Glycine_max_5e3,0.9192,0.9721,0.8700
80,Gossypium_raimondii_5e3,0.8200,0.8924,0.7573
80,Lactuca_sativa_5e3,0.8531,0.9569,0.8287
80,Medicago_truncatula_5e3,0.9130,0.9693,0.8522
80,Pisum_sativum_5e3,0.8805,0.9394,0.7915
80,Theobroma_cacao_5e3,0.9207,0.9646,0.8525
81,Brachypodium_distachyon_5e3,0.7693,0.9648,0.7714
81,Brassica_juncea_5e3,0.6955,0.8795,0.7084
81,Brassica_napus_5e3,0.7065,0.9389,0.7209
81,Cajanus_cajan_5e3,0.9037,0.9754,0.8238
81,Glycine_max_5e3,0.9150,0.9819,0.8718
81,Gossypium_raimondii_5e3,0.7938,0.9379,0.7628
81,Lactuca_sativa_5e3,0.8466,0.9711,0.8303
81,Medicago_truncatula_5e3,0.9036,0.9832,0.8539
81,Pisum_sativum_5e3,0.8635,0.9639,0.7932
81,Theobroma_cacao_5e3,0.9162,0.9733,0.8538
82,Brachypodium_distachyon_5e3,0.7884,0.9271,0.7700
82,Brassica_juncea_5e3,0.7059,0.8745,0.7036
82,Brassica_napus_5e3,0.7248,0.8635,0.7182
82,Cajanus_cajan_5e3,0.9120,0.9485,0.8221
82,Glycine_max_5e3,0.9255,0.9677,0.8715
82,Gossypium_raimondii_5e3,0.8023,0.9303,0.7643
82,Lactuca_sativa_5e3,0.8640,0.9352,0.8294
82,Medicago_truncatula_5e3,0.9226,0.9586,0.8539
82,Pisum_sativum_5e3,0.8742,0.9503,0.7927
82,Theobroma_cacao_5e3,0.9324,0.9555,0.8548
83,Brachypodium_distachyon_5e3,0.7827,0.9399,0.7696
83,Brassica_juncea_5e3,0.6654,0.9161,0.7046
83,Brassica_napus_5e3,0.7214,0.9097,0.7200
83,Cajanus_cajan_5e3,0.9012,0.9676,0.8215
83,Glycine_max_5e3,0.9212,0.9726,0.8714
83,Gossypium_raimondii_5e3,0.8166,0.9123,0.7640
83,Lactuca_sativa_5e3,0.8564,0.9585,0.8304
83,Medicago_truncatula_5e3,0.9166,0.9711,0.8541
83,Pisum_sativum_5e3,0.8808,0.9502,0.7949
83,Theobroma_cacao_5e3,0.9275,0.9554,0.8551
84,Brachypodium_distachyon_5e3,0.7744,0.9575,0.7713
84,Brassica_juncea_5e3,0.6752,0.9274,0.7105
84,Brassica_napus_5e3,0.7087,0.9348,0.7236
84,Cajanus_cajan_5e3,0.9117,0.9668,0.8245
84,Glycine_max_5e3,0.9180,0.9796,0.8718
84,Gossypium_raimondii_5e3,0.7799,0.9543,0.7592
84,Lactuca_sativa_5e3,0.8485,0.9698,0.8306
84,Medicago_truncatula_5e3,0.9161,0.9716,0.8550
84,Pisum_sativum_5e3,0.8686,0.9616,0.7949
84,Theobroma_cacao_5e3,0.9241,0.9702,0.8552
85,Brachypodium_distachyon_5e3,0.7538,0.9737,0.7711
85,Brassica_juncea_5e3,0.6617,0.9289,0.7105
85,Brassica_napus_5e3,0.6962,0.9510,0.7222
85,Cajanus_cajan_5e3,0.8886,0.9832,0.8234
85,Glycine_max_5e3,0.9068,0.9864,0.8711
85,Gossypium_raimondii_5e3,0.7771,0.9535,0.7599
85,Lactuca_sativa_5e3,0.8443,0.9756,0.8298
85,Medicago_truncatula_5e3,0.9095,0.9812,0.8551
85,Pisum_sativum_5e3,0.8635,0.9685,0.7940
85,Theobroma_cacao_5e3,0.9172,0.9750,0.8555
86,Brachypodium_distachyon_5e3,0.7870,0.9382,0.7741
86,Brassica_juncea_5e3,0.7089,0.8916,0.7167
86,Brassica_napus_5e3,0.7312,0.9039,0.7237
86,Cajanus_cajan_5e3,0.9153,0.9627,0.8238
86,Glycine_max_5e3,0.9222,0.9748,0.8730
86,Gossypium_raimondii_5e3,0.8170,0.9177,0.7650
86,Lactuca_sativa_5e3,0.8552,0.9609,0.8315
86,Medicago_truncatula_5e3,0.9178,0.9707,0.8552
86,Pisum_sativum_5e3,0.8834,0.9485,0.7960
86,Theobroma_cacao_5e3,0.9244,0.9651,0.8546
87,Brachypodium_distachyon_5e3,0.7807,0.9579,0.7741
87,Brassica_juncea_5e3,0.7142,0.8656,0.7037
87,Brassica_napus_5e3,0.7218,0.9237,0.7247
87,Cajanus_cajan_5e3,0.9198,0.9565,0.8247
87,Glycine_max_5e3,0.9197,0.9746,0.8721
87,Gossypium_raimondii_5e3,0.8186,0.9100,0.7668
87,Lactuca_sativa_5e3,0.8585,0.9607,0.8320
87,Medicago_truncatula_5e3,0.9177,0.9737,0.8562
87,Pisum_sativum_5e3,0.8819,0.9467,0.7959
87,Theobroma_cacao_5e3,0.9275,0.9654,0.8553
88,Brachypodium_distachyon_5e3,0.7821,0.9544,0.7728
88,Brassica_juncea_5e3,0.6898,0.8916,0.7115
88,Brassica_napus_5e3,0.7152,0.9369,0.7248
88,Cajanus_cajan_5e3,0.9138,0.9652,0.8241
88,Glycine_max_5e3,0.9196,0.9797,0.8736
88,Gossypium_raimondii_5e3,0.7940,0.9465,0.7626
88,Lactuca_sativa_5e3,0.8577,0.9647,0.8333
88,Medicago_truncatula_5e3,0.9205,0.9719,0.8568
88,Pisum_sativum_5e3,0.8798,0.9566,0.7969
88,Theobroma_cacao_5e3,0.9312,0.9661,0.8552
89,Brachypodium_distachyon_5e3,0.7930,0.9370,0.7735
89,Brassica_juncea_5e3,0.7093,0.8806,0.7124
89,Brassica_napus_5e3,0.7363,0.9013,0.7267
89,Cajanus_cajan_5e3,0.9241,0.9468,0.8259
89,Glycine_max_5e3,0.9262,0.9709,0.8733
89,Gossypium_raimondii_5e3,0.8301,0.9025,0.7658
89,Lactuca_sativa_5e3,0.8662,0.9486,0.8323
89,Medicago_truncatula_5e3,0.9257,0.9632,0.8571
89,Pisum_sativum_5e3,0.8903,0.9365,0.7962
89,Theobroma_cacao_5e3,0.9350,0.9588,0.8561
90,Brachypodium_distachyon_5e3,0.7719,0.9700,0.7756
90,Brassica_juncea_5e3,0.6933,0.9054,0.7139
90,Brassica_napus_5e3,0.7111,0.9438,0.7266
90,Cajanus_cajan_5e3,0.9070,0.9785,0.8266
90,Glycine_max_5e3,0.9185,0.9821,0.8733
90,Gossypium_raimondii_5e3,0.8112,0.9364,0.7680
90,Lactuca_sativa_5e3,0.8503,0.9746,0.8329
90,Medicago_truncatula_5e3,0.9108,0.9816,0.8572
90,Pisum_sativum_5e3,0.8726,0.9614,0.7972
90,Theobroma_cacao_5e3,0.9154,0.9750,0.8559
91,Brachypodium_distachyon_5e3,0.7893,0.9386,0.7759
91,Brassica_juncea_5e3,0.7099,0.8727,0.7125
91,Brassica_napus_5e3,0.7271,0.9168,0.7263
91,Cajanus_cajan_5e3,0.9112,0.9637,0.8259
91,Glycine_max_5e3,0.9232,0.9759,0.8741
91,Gossypium_raimondii_5e3,0.8176,0.9328,0.7673
91,Lactuca_sativa_5e3,0.8652,0.9530,0.8334
91,Medicago_truncatula_5e3,0.9238,0.9654,0.8566
91,Pisum_sativum_5e3,0.8867,0.9425,0.7982
91,Theobroma_cacao_5e3,0.9278,0.9652,0.8548
92,Brachypodium_distachyon_5e3,0.7898,0.9534,0.7783
92,Brassica_juncea_5e3,0.7241,0.8740,0.7174
92,Brassica_napus_5e3,0.7279,0.9281,0.7289
92,Cajanus_cajan_5e3,0.9178,0.9665,0.8274
92,Glycine_max_5e3,0.9225,0.9796,0.8732
92,Gossypium_raimondii_5e3,0.8197,0.9233,0.7655
92,Lactuca_sativa_5e3,0.8572,0.9696,0.8350
92,Medicago_truncatula_5e3,0.9189,0.9788,0.8581
92,Pisum_sativum_5e3,0.8777,0.9598,0.7980
92,Theobroma_cacao_5e3,0.9262,0.9698,0.8553
93,Brachypodium_distachyon_5e3,0.7877,0.9562,0.7778
