Epoch,Dataset,Recall,Precision,TopKAcc
46,Glycine_max_5e3,0.8600,0.9775,0.8372
46,Gossypium_raimondii_5e3,0.6742,0.9066,0.6768
46,Lactuca_sativa_5e3,0.7420,0.9579,0.7618
46,Medicago_truncatula_5e3,0.8445,0.9745,0.8127
46,Pisum_sativum_5e3,0.7933,0.9573,0.7452
46,Theobroma_cacao_5e3,0.8847,0.9576,0.8242
47,Brachypodium_distachyon_5e3,0.6571,0.8884,0.6735
47,Brassica_juncea_5e3,0.5395,0.7616,0.5789
47,Brassica_napus_5e3,0.5747,0.8649,0.6107
47,Cajanus_cajan_5e3,0.8676,0.9453,0.7884
47,Glycine_max_5e3,0.8772,0.9614,0.8378
47,Gossypium_raimondii_5e3,0.6839,0.8916,0.6776
47,Lactuca_sativa_5e3,0.7703,0.9249,0.7652
47,Medicago_truncatula_5e3,0.8677,0.9530,0.8159
47,Pisum_sativum_5e3,0.8147,0.9354,0.7478
47,Theobroma_cacao_5e3,0.8910,0.9444,0.8252
48,Brachypodium_distachyon_5e3,0.6460,0.8938,0.6708
48,Brassica_juncea_5e3,0.5504,0.7452,0.5796
48,Brassica_napus_5e3,0.5804,0.8679,0.6136
48,Cajanus_cajan_5e3,0.8669,0.9376,0.7876
48,Glycine_max_5e3,0.8771,0.9569,0.8371
48,Gossypium_raimondii_5e3,0.6926,0.8721,0.6728
48,Lactuca_sativa_5e3,0.7730,0.9214,0.7654
48,Medicago_truncatula_5e3,0.8693,0.9521,0.8165
48,Pisum_sativum_5e3,0.8233,0.9221,0.7474
48,Theobroma_cacao_5e3,0.8894,0.9525,0.8258
49,Brachypodium_distachyon_5e3,0.6503,0.9149,0.6780
49,Brassica_juncea_5e3,0.5423,0.7388,0.5724
49,Brassica_napus_5e3,0.5688,0.8881,0.6149
49,Cajanus_cajan_5e3,0.8707,0.9420,0.7887
49,Glycine_max_5e3,0.8761,0.9606,0.8395
49,Gossypium_raimondii_5e3,0.6917,0.8794,0.6752
49,Lactuca_sativa_5e3,0.7671,0.9330,0.7642
49,Medicago_truncatula_5e3,0.8682,0.9569,0.8179
49,Pisum_sativum_5e3,0.8172,0.9373,0.7487
49,Theobroma_cacao_5e3,0.8920,0.9497,0.8239
50,Brachypodium_distachyon_5e3,0.6230,0.9501,0.6791
50,Brassica_juncea_5e3,0.5194,0.8314,0.5921
50,Brassica_napus_5e3,0.5533,0.9297,0.6164
50,Cajanus_cajan_5e3,0.8577,0.9628,0.7908
50,Glycine_max_5e3,0.8654,0.9772,0.8400
50,Gossypium_raimondii_5e3,0.6757,0.9157,0.6832
50,Lactuca_sativa_5e3,0.7498,0.9619,0.7671
50,Medicago_truncatula_5e3,0.8557,0.9744,0.8179
50,Pisum_sativum_5e3,0.8014,0.9619,0.7491
50,Theobroma_cacao_5e3,0.8844,0.9594,0.8259
51,Brachypodium_distachyon_5e3,0.6681,0.8844,0.6794
51,Brassica_juncea_5e3,0.5674,0.7162,0.5777
51,Brassica_napus_5e3,0.5952,0.8566,0.6187
51,Cajanus_cajan_5e3,0.8761,0.9262,0.7902
51,Glycine_max_5e3,0.8841,0.9515,0.8402
51,Gossypium_raimondii_5e3,0.7099,0.8561,0.6758
51,Lactuca_sativa_5e3,0.7853,0.9133,0.7683
51,Medicago_truncatula_5e3,0.8765,0.9488,0.8201
51,Pisum_sativum_5e3,0.8258,0.9253,0.7514
51,Theobroma_cacao_5e3,0.8988,0.9316,0.8261
52,Brachypodium_distachyon_5e3,0.6550,0.9181,0.6818
52,Brassica_juncea_5e3,0.5477,0.7587,0.5828
52,Brassica_napus_5e3,0.5792,0.8837,0.6185
52,Cajanus_cajan_5e3,0.8733,0.9424,0.7915
52,Glycine_max_5e3,0.8816,0.9596,0.8402
52,Gossypium_raimondii_5e3,0.6982,0.8554,0.6813
52,Lactuca_sativa_5e3,0.7809,0.9256,0.7708
52,Medicago_truncatula_5e3,0.8750,0.9550,0.8203
52,Pisum_sativum_5e3,0.8199,0.9375,0.7519
52,Theobroma_cacao_5e3,0.8906,0.9487,0.8257
53,Brachypodium_distachyon_5e3,0.6484,0.9365,0.6838
53,Brassica_juncea_5e3,0.5510,0.7728,0.5899
53,Brassica_napus_5e3,0.5704,0.8978,0.6166
53,Cajanus_cajan_5e3,0.8676,0.9506,0.7901
53,Glycine_max_5e3,0.8734,0.9665,0.8396
53,Gossypium_raimondii_5e3,0.6896,0.9075,0.6824
53,Lactuca_sativa_5e3,0.7663,0.9463,0.7687
53,Medicago_truncatula_5e3,0.8674,0.9648,0.8208
53,Pisum_sativum_5e3,0.8099,0.9470,0.7514
53,Theobroma_cacao_5e3,0.8907,0.9525,0.8251
54,Brachypodium_distachyon_5e3,0.6561,0.9208,0.6834
54,Brassica_juncea_5e3,0.5467,0.7795,0.5864
54,Brassica_napus_5e3,0.5800,0.8879,0.6200
54,Cajanus_cajan_5e3,0.8725,0.9421,0.7923
54,Glycine_max_5e3,0.8792,0.9617,0.8405
54,Gossypium_raimondii_5e3,0.6986,0.8939,0.6887
54,Lactuca_sativa_5e3,0.7755,0.9337,0.7717
54,Medicago_truncatula_5e3,0.8749,0.9557,0.8218
54,Pisum_sativum_5e3,0.8197,0.9353,0.7521
54,Theobroma_cacao_5e3,0.8850,0.9533,0.8252
55,Brachypodium_distachyon_5e3,0.6551,0.9097,0.6824
55,Brassica_juncea_5e3,0.5458,0.7637,0.5795
55,Brassica_napus_5e3,0.5768,0.8923,0.6190
55,Cajanus_cajan_5e3,0.8738,0.9373,0.7926
55,Glycine_max_5e3,0.8803,0.9605,0.8405
55,Gossypium_raimondii_5e3,0.7011,0.8801,0.6841
55,Lactuca_sativa_5e3,0.7777,0.9317,0.7719
55,Medicago_truncatula_5e3,0.8741,0.9569,0.8219
55,Pisum_sativum_5e3,0.8212,0.9333,0.7516
55,Theobroma_cacao_5e3,0.8959,0.9484,0.8287
56,Brachypodium_distachyon_5e3,0.6595,0.9347,0.6886
56,Brassica_juncea_5e3,0.5469,0.7592,0.5845
56,Brassica_napus_5e3,0.5816,0.8974,0.6260
56,Cajanus_cajan_5e3,0.8659,0.9573,0.7921
56,Glycine_max_5e3,0.8772,0.9696,0.8427
56,Gossypium_raimondii_5e3,0.6870,0.9134,0.6882
56,Lactuca_sativa_5e3,0.7731,0.9429,0.7735
56,Medicago_truncatula_5e3,0.8729,0.9632,0.8234
56,Pisum_sativum_5e3,0.8205,0.9473,0.7534
56,Theobroma_cacao_5e3,0.8867,0.9559,0.8268
57,Brachypodium_distachyon_5e3,0.6295,0.9332,0.6772
57,Brassica_juncea_5e3,0.5323,0.7849,0.5814
57,Brassica_napus_5e3,0.5584,0.9056,0.6172
57,Cajanus_cajan_5e3,0.8552,0.9553,0.7870
57,Glycine_max_5e3,0.8682,0.9698,0.8389
57,Gossypium_raimondii_5e3,0.6588,0.8815,0.6688
57,Lactuca_sativa_5e3,0.7605,0.9322,0.7670
57,Medicago_truncatula_5e3,0.8598,0.9606,0.8173
57,Pisum_sativum_5e3,0.8082,0.9394,0.7479
57,Theobroma_cacao_5e3,0.8828,0.9413,0.8226
58,Brachypodium_distachyon_5e3,0.6405,0.9338,0.6862
58,Brassica_juncea_5e3,0.5377,0.8110,0.5918
58,Brassica_napus_5e3,0.5726,0.9117,0.6252
58,Cajanus_cajan_5e3,0.8681,0.9519,0.7927
58,Glycine_max_5e3,0.8715,0.9716,0.8427
58,Gossypium_raimondii_5e3,0.6955,0.8988,0.6818
58,Lactuca_sativa_5e3,0.7637,0.9440,0.7720
58,Medicago_truncatula_5e3,0.8656,0.9677,0.8222
58,Pisum_sativum_5e3,0.8111,0.9464,0.7523
58,Theobroma_cacao_5e3,0.8897,0.9524,0.8251
59,Brachypodium_distachyon_5e3,0.6573,0.9378,0.6920
59,Brassica_juncea_5e3,0.5507,0.7802,0.6006
59,Brassica_napus_5e3,0.5817,0.9109,0.6298
59,Cajanus_cajan_5e3,0.8692,0.9584,0.7954
59,Glycine_max_5e3,0.8796,0.9726,0.8447
59,Gossypium_raimondii_5e3,0.6941,0.9116,0.6868
59,Lactuca_sativa_5e3,0.7736,0.9504,0.7769
59,Medicago_truncatula_5e3,0.8711,0.9694,0.8247
59,Pisum_sativum_5e3,0.8264,0.9443,0.7556
59,Theobroma_cacao_5e3,0.8896,0.9626,0.8306
60,Brachypodium_distachyon_5e3,0.6606,0.9337,0.6905
60,Brassica_juncea_5e3,0.5505,0.7942,0.5959
60,Brassica_napus_5e3,0.5891,0.8952,0.6307
60,Cajanus_cajan_5e3,0.8756,0.9488,0.7964
60,Glycine_max_5e3,0.8844,0.9657,0.8452
60,Gossypium_raimondii_5e3,0.6997,0.8999,0.6870
60,Lactuca_sativa_5e3,0.7855,0.9349,0.7773
60,Medicago_truncatula_5e3,0.8793,0.9607,0.8258
60,Pisum_sativum_5e3,0.8272,0.9389,0.7547
60,Theobroma_cacao_5e3,0.8807,0.9609,0.8260
61,Brachypodium_distachyon_5e3,0.6603,0.9359,0.6914
61,Brassica_juncea_5e3,0.5558,0.7851,0.5947
61,Brassica_napus_5e3,0.5841,0.8986,0.6287
61,Cajanus_cajan_5e3,0.8761,0.9464,0.7959
61,Glycine_max_5e3,0.8817,0.9667,0.8454
61,Gossypium_raimondii_5e3,0.6933,0.9016,0.6870
61,Lactuca_sativa_5e3,0.7790,0.9415,0.7774
61,Medicago_truncatula_5e3,0.8732,0.9661,0.8261
61,Pisum_sativum_5e3,0.8164,0.9532,0.7561
61,Theobroma_cacao_5e3,0.8804,0.9597,0.8282
62,Brachypodium_distachyon_5e3,0.6845,0.9036,0.6961
62,Brassica_juncea_5e3,0.5989,0.7257,0.6065
62,Brassica_napus_5e3,0.6156,0.8564,0.6343
62,Cajanus_cajan_5e3,0.8878,0.9324,0.7973
62,Glycine_max_5e3,0.8926,0.9537,0.8466
62,Gossypium_raimondii_5e3,0.7252,0.8614,0.6894
62,Lactuca_sativa_5e3,0.7978,0.9161,0.7800
62,Medicago_truncatula_5e3,0.8888,0.9512,0.8283
62,Pisum_sativum_5e3,0.8376,0.9237,0.7578
62,Theobroma_cacao_5e3,0.9037,0.9436,0.8295
63,Brachypodium_distachyon_5e3,0.6610,0.9297,0.6927
63,Brassica_juncea_5e3,0.5596,0.7761,0.6000
63,Brassica_napus_5e3,0.5781,0.9079,0.6295
63,Cajanus_cajan_5e3,0.8696,0.9548,0.7941
63,Glycine_max_5e3,0.8789,0.9709,0.8444
63,Gossypium_raimondii_5e3,0.6791,0.9157,0.6827
63,Lactuca_sativa_5e3,0.7720,0.9426,0.7782
63,Medicago_truncatula_5e3,0.8717,0.9639,0.8255
63,Pisum_sativum_5e3,0.8142,0.9449,0.7543
63,Theobroma_cacao_5e3,0.8855,0.9561,0.8277
64,Brachypodium_distachyon_5e3,0.6647,0.9416,0.6989
64,Brassica_juncea_5e3,0.5538,0.7846,0.5990
64,Brassica_napus_5e3,0.5845,0.9119,0.6343
64,Cajanus_cajan_5e3,0.8675,0.9624,0.7985
64,Glycine_max_5e3,0.8757,0.9769,0.8462
64,Gossypium_raimondii_5e3,0.6903,0.9263,0.6969
64,Lactuca_sativa_5e3,0.7738,0.9572,0.7818
64,Medicago_truncatula_5e3,0.8696,0.9735,0.8277
64,Pisum_sativum_5e3,0.8197,0.9542,0.7576
64,Theobroma_cacao_5e3,0.8896,0.9588,0.8297
65,Brachypodium_distachyon_5e3,0.6705,0.9301,0.6958
65,Brassica_juncea_5e3,0.5690,0.7932,0.6071
65,Brassica_napus_5e3,0.5897,0.9002,0.6343
65,Cajanus_cajan_5e3,0.8803,0.9530,0.7994
65,Glycine_max_5e3,0.8845,0.9673,0.8473
65,Gossypium_raimondii_5e3,0.7062,0.9164,0.6920
65,Lactuca_sativa_5e3,0.7863,0.9423,0.7828
65,Medicago_truncatula_5e3,0.8809,0.9635,0.8286
65,Pisum_sativum_5e3,0.8242,0.9426,0.7579
65,Theobroma_cacao_5e3,0.8871,0.9542,0.8287
66,Brachypodium_distachyon_5e3,0.6747,0.9291,0.6983
66,Brassica_juncea_5e3,0.5588,0.7988,0.6049
66,Brassica_napus_5e3,0.5931,0.9098,0.6378
66,Cajanus_cajan_5e3,0.8774,0.9567,0.7987
66,Glycine_max_5e3,0.8826,0.9727,0.8478
66,Gossypium_raimondii_5e3,0.7010,0.9056,0.6910
66,Lactuca_sativa_5e3,0.7829,0.9550,0.7844
66,Medicago_truncatula_5e3,0.8765,0.9702,0.8296
66,Pisum_sativum_5e3,0.8219,0.9552,0.7606
66,Theobroma_cacao_5e3,0.8855,0.9679,0.8336
67,Brachypodium_distachyon_5e3,0.6892,0.9081,0.6970
67,Brassica_juncea_5e3,0.5944,0.7420,0.6074
67,Brassica_napus_5e3,0.6159,0.8627,0.6391
67,Cajanus_cajan_5e3,0.8869,0.9405,0.8002
67,Glycine_max_5e3,0.8924,0.9603,0.8483
67,Gossypium_raimondii_5e3,0.7205,0.8902,0.6941
67,Lactuca_sativa_5e3,0.8001,0.9244,0.7843
67,Medicago_truncatula_5e3,0.8907,0.9575,0.8319
67,Pisum_sativum_5e3,0.8317,0.9352,0.7578
67,Theobroma_cacao_5e3,0.8964,0.9506,0.8287
68,Brachypodium_distachyon_5e3,0.6739,0.9372,0.6998
68,Brassica_juncea_5e3,0.5643,0.7904,0.6033
68,Brassica_napus_5e3,0.5988,0.9057,0.6399
68,Cajanus_cajan_5e3,0.8816,0.9553,0.7999
68,Glycine_max_5e3,0.8847,0.9735,0.8486
68,Gossypium_raimondii_5e3,0.7027,0.9153,0.6949
68,Lactuca_sativa_5e3,0.7866,0.9524,0.7849
68,Medicago_truncatula_5e3,0.8801,0.9735,0.8317
68,Pisum_sativum_5e3,0.8267,0.9546,0.7611
68,Theobroma_cacao_5e3,0.8944,0.9603,0.8325
69,Brachypodium_distachyon_5e3,0.6757,0.9280,0.7007
69,Brassica_juncea_5e3,0.5554,0.7920,0.6024
69,Brassica_napus_5e3,0.6013,0.8907,0.6375
69,Cajanus_cajan_5e3,0.8770,0.9546,0.7994
69,Glycine_max_5e3,0.8847,0.9711,0.8480
69,Gossypium_raimondii_5e3,0.7050,0.9054,0.6913
69,Lactuca_sativa_5e3,0.7900,0.9439,0.7842
69,Medicago_truncatula_5e3,0.8821,0.9655,0.8302
69,Pisum_sativum_5e3,0.8192,0.9540,0.7603
69,Theobroma_cacao_5e3,0.8882,0.9636,0.8301
70,Brachypodium_distachyon_5e3,0.6821,0.9297,0.7028
70,Brassica_juncea_5e3,0.5640,0.7965,0.6069
70,Brassica_napus_5e3,0.5977,0.8989,0.6392
70,Cajanus_cajan_5e3,0.8737,0.9597,0.7985
70,Glycine_max_5e3,0.8884,0.9682,0.8499
70,Gossypium_raimondii_5e3,0.7030,0.8997,0.6920
70,Lactuca_sativa_5e3,0.7900,0.9444,0.7866
70,Medicago_truncatula_5e3,0.8854,0.9623,0.8309
70,Pisum_sativum_5e3,0.8313,0.9447,0.7609
70,Theobroma_cacao_5e3,0.8960,0.9595,0.8313
71,Brachypodium_distachyon_5e3,0.6999,0.8950,0.7053
71,Brassica_juncea_5e3,0.5980,0.7147,0.6071
71,Brassica_napus_5e3,0.6241,0.8544,0.6404
71,Cajanus_cajan_5e3,0.8880,0.9406,0.8004
71,Glycine_max_5e3,0.8944,0.9567,0.8492
71,Gossypium_raimondii_5e3,0.7290,0.8740,0.6984
71,Lactuca_sativa_5e3,0.8058,0.9225,0.7875
71,Medicago_truncatula_5e3,0.8959,0.9515,0.8334
71,Pisum_sativum_5e3,0.8386,0.9325,0.7601
71,Theobroma_cacao_5e3,0.8917,0.9606,0.8330
72,Brachypodium_distachyon_5e3,0.6874,0.9258,0.7075
72,Brassica_juncea_5e3,0.5852,0.7819,0.6152
72,Brassica_napus_5e3,0.6065,0.9001,0.6445
72,Cajanus_cajan_5e3,0.8787,0.9563,0.8025
72,Glycine_max_5e3,0.8869,0.9710,0.8503
72,Gossypium_raimondii_5e3,0.7206,0.8926,0.6976
72,Lactuca_sativa_5e3,0.7943,0.9455,0.7877
72,Medicago_truncatula_5e3,0.8853,0.9693,0.8334
72,Pisum_sativum_5e3,0.8291,0.9498,0.7616
72,Theobroma_cacao_5e3,0.9019,0.9530,0.8332
73,Brachypodium_distachyon_5e3,0.6774,0.9443,0.7048
73,Brassica_juncea_5e3,0.5699,0.8068,0.6116
73,Brassica_napus_5e3,0.6043,0.9069,0.6459
73,Cajanus_cajan_5e3,0.8855,0.9549,0.8018
73,Glycine_max_5e3,0.8906,0.9699,0.8505
73,Gossypium_raimondii_5e3,0.7155,0.9165,0.7015
73,Lactuca_sativa_5e3,0.7943,0.9486,0.7877
73,Medicago_truncatula_5e3,0.8880,0.9687,0.8346
73,Pisum_sativum_5e3,0.8289,0.9502,0.7631
73,Theobroma_cacao_5e3,0.9016,0.9522,0.8339
74,Brachypodium_distachyon_5e3,0.6850,0.9309,0.7057
74,Brassica_juncea_5e3,0.5789,0.7824,0.6149
74,Brassica_napus_5e3,0.6090,0.8964,0.6452
74,Cajanus_cajan_5e3,0.8798,0.9554,0.8021
74,Glycine_max_5e3,0.8902,0.9691,0.8499
74,Gossypium_raimondii_5e3,0.7208,0.8898,0.6968
74,Lactuca_sativa_5e3,0.7989,0.9442,0.7878
74,Medicago_truncatula_5e3,0.8900,0.9668,0.8351
74,Pisum_sativum_5e3,0.8339,0.9479,0.7627
74,Theobroma_cacao_5e3,0.8908,0.9669,0.8343
75,Brachypodium_distachyon_5e3,0.6866,0.9437,0.7097
75,Brassica_juncea_5e3,0.5776,0.7913,0.6218
75,Brassica_napus_5e3,0.6016,0.9095,0.6476
75,Cajanus_cajan_5e3,0.8816,0.9605,0.8022
75,Glycine_max_5e3,0.8880,0.9753,0.8513
75,Gossypium_raimondii_5e3,0.7178,0.9101,0.7007
75,Lactuca_sativa_5e3,0.7929,0.9525,0.7900
75,Medicago_truncatula_5e3,0.8854,0.9728,0.8356
75,Pisum_sativum_5e3,0.8291,0.9582,0.7640
75,Theobroma_cacao_5e3,0.8947,0.9586,0.8323
76,Brachypodium_distachyon_5e3,0.7027,0.9110,0.7106
76,Brassica_juncea_5e3,0.5965,0.7623,0.6144
76,Brassica_napus_5e3,0.6228,0.8746,0.6483
76,Cajanus_cajan_5e3,0.8892,0.9469,0.8029
76,Glycine_max_5e3,0.8958,0.9650,0.8521
76,Gossypium_raimondii_5e3,0.7204,0.9069,0.6988
76,Lactuca_sativa_5e3,0.8044,0.9388,0.7914
76,Medicago_truncatula_5e3,0.8949,0.9614,0.8365
76,Pisum_sativum_5e3,0.8411,0.9406,0.7634
76,Theobroma_cacao_5e3,0.9065,0.9520,0.8343
77,Brachypodium_distachyon_5e3,0.6954,0.9267,0.7115
77,Brassica_juncea_5e3,0.5918,0.7602,0.6143
77,Brassica_napus_5e3,0.6195,0.8899,0.6524
77,Cajanus_cajan_5e3,0.8899,0.9449,0.8024
77,Glycine_max_5e3,0.8928,0.9676,0.8514
77,Gossypium_raimondii_5e3,0.7338,0.8959,0.7042
77,Lactuca_sativa_5e3,0.8041,0.9436,0.7910
77,Medicago_truncatula_5e3,0.8925,0.9650,0.8361
77,Pisum_sativum_5e3,0.8341,0.9459,0.7659
77,Theobroma_cacao_5e3,0.9013,0.9489,0.8337
78,Brachypodium_distachyon_5e3,0.7046,0.9047,0.7113
78,Brassica_juncea_5e3,0.6028,0.7477,0.6125
78,Brassica_napus_5e3,0.6261,0.8774,0.6532
78,Cajanus_cajan_5e3,0.8857,0.9526,0.8029
78,Glycine_max_5e3,0.8965,0.9626,0.8520
78,Gossypium_raimondii_5e3,0.7388,0.8875,0.7026
78,Lactuca_sativa_5e3,0.8084,0.9335,0.7923
78,Medicago_truncatula_5e3,0.8946,0.9619,0.8362
78,Pisum_sativum_5e3,0.8382,0.9441,0.7660
78,Theobroma_cacao_5e3,0.9005,0.9574,0.8339
79,Brachypodium_distachyon_5e3,0.6873,0.9412,0.7115
79,Brassica_juncea_5e3,0.5848,0.7938,0.6188
79,Brassica_napus_5e3,0.6110,0.9037,0.6487
79,Cajanus_cajan_5e3,0.8802,0.9600,0.8035
79,Glycine_max_5e3,0.8915,0.9728,0.8530
79,Gossypium_raimondii_5e3,0.7216,0.9187,0.7030
79,Lactuca_sativa_5e3,0.8005,0.9505,0.7930
79,Medicago_truncatula_5e3,0.8907,0.9702,0.8378
79,Pisum_sativum_5e3,0.8364,0.9513,0.7658
79,Theobroma_cacao_5e3,0.8999,0.9603,0.8358
80,Brachypodium_distachyon_5e3,0.7014,0.9087,0.7107
80,Brassica_juncea_5e3,0.5833,0.7662,0.6196
80,Brassica_napus_5e3,0.6186,0.8819,0.6485
80,Cajanus_cajan_5e3,0.8819,0.9565,0.8026
80,Glycine_max_5e3,0.8919,0.9640,0.8505
80,Gossypium_raimondii_5e3,0.7240,0.8994,0.7032
80,Lactuca_sativa_5e3,0.8039,0.9359,0.7907
80,Medicago_truncatula_5e3,0.8900,0.9647,0.8347
80,Pisum_sativum_5e3,0.8357,0.9429,0.7639
80,Theobroma_cacao_5e3,0.8985,0.9613,0.8339
81,Brachypodium_distachyon_5e3,0.6910,0.9288,0.7105
81,Brassica_juncea_5e3,0.5805,0.7855,0.6149
81,Brassica_napus_5e3,0.6142,0.8969,0.6514
81,Cajanus_cajan_5e3,0.8814,0.9529,0.8046
81,Glycine_max_5e3,0.8922,0.9689,0.8525
81,Gossypium_raimondii_5e3,0.7206,0.8979,0.7022
81,Lactuca_sativa_5e3,0.8020,0.9467,0.7929
81,Medicago_truncatula_5e3,0.8898,0.9702,0.8373
81,Pisum_sativum_5e3,0.8341,0.9468,0.7660
81,Theobroma_cacao_5e3,0.8943,0.9619,0.8368
82,Brachypodium_distachyon_5e3,0.6916,0.9296,0.7123
82,Brassica_juncea_5e3,0.5727,0.7880,0.6163
82,Brassica_napus_5e3,0.6120,0.9017,0.6532
82,Cajanus_cajan_5e3,0.8871,0.9585,0.8048
82,Glycine_max_5e3,0.8925,0.9721,0.8527
82,Gossypium_raimondii_5e3,0.7300,0.9022,0.7076
82,Lactuca_sativa_5e3,0.8009,0.9497,0.7932
82,Medicago_truncatula_5e3,0.8913,0.9701,0.8379
82,Pisum_sativum_5e3,0.8308,0.9581,0.7669
82,Theobroma_cacao_5e3,0.8942,0.9608,0.8325
83,Brachypodium_distachyon_5e3,0.6893,0.9451,0.7144
83,Brassica_juncea_5e3,0.5727,0.8056,0.6225
83,Brassica_napus_5e3,0.6133,0.9143,0.6542
83,Cajanus_cajan_5e3,0.8852,0.9632,0.8048
83,Glycine_max_5e3,0.8913,0.9733,0.8538
83,Gossypium_raimondii_5e3,0.7158,0.9240,0.7042
83,Lactuca_sativa_5e3,0.8017,0.9547,0.7962
83,Medicago_truncatula_5e3,0.8899,0.9726,0.8382
83,Pisum_sativum_5e3,0.8285,0.9561,0.7663
83,Theobroma_cacao_5e3,0.8915,0.9660,0.8361
84,Brachypodium_distachyon_5e3,0.6956,0.9338,0.7168
84,Brassica_juncea_5e3,0.5780,0.8000,0.6241
84,Brassica_napus_5e3,0.6106,0.9126,0.6557
84,Cajanus_cajan_5e3,0.8799,0.9601,0.8054
84,Glycine_max_5e3,0.8899,0.9752,0.8538
84,Gossypium_raimondii_5e3,0.7144,0.9245,0.7113
84,Lactuca_sativa_5e3,0.7985,0.9563,0.7956
84,Medicago_truncatula_5e3,0.8891,0.9743,0.8388
84,Pisum_sativum_5e3,0.8327,0.9566,0.7680
84,Theobroma_cacao_5e3,0.8942,0.9628,0.8372
85,Brachypodium_distachyon_5e3,0.7004,0.9198,0.7145
85,Brassica_juncea_5e3,0.5944,0.7706,0.6243
85,Brassica_napus_5e3,0.6236,0.8925,0.6554
85,Cajanus_cajan_5e3,0.8870,0.9544,0.8056
85,Glycine_max_5e3,0.8951,0.9693,0.8544
85,Gossypium_raimondii_5e3,0.7289,0.9068,0.7086
85,Lactuca_sativa_5e3,0.8087,0.9430,0.7962
85,Medicago_truncatula_5e3,0.8951,0.9687,0.8391
85,Pisum_sativum_5e3,0.8368,0.9449,0.7682
85,Theobroma_cacao_5e3,0.9043,0.9536,0.8372
86,Brachypodium_distachyon_5e3,0.6954,0.9394,0.7172
86,Brassica_juncea_5e3,0.5887,0.7876,0.6232
86,Brassica_napus_5e3,0.6145,0.9099,0.6575
86,Cajanus_cajan_5e3,0.8824,0.9605,0.8055
86,Glycine_max_5e3,0.8936,0.9719,0.8544
86,Gossypium_raimondii_5e3,0.7246,0.9131,0.7111
86,Lactuca_sativa_5e3,0.8009,0.9531,0.7962
86,Medicago_truncatula_5e3,0.8890,0.9728,0.8390
86,Pisum_sativum_5e3,0.8360,0.9545,0.7689
86,Theobroma_cacao_5e3,0.8955,0.9627,0.8353
87,Brachypodium_distachyon_5e3,0.6921,0.9346,0.7171
87,Brassica_juncea_5e3,0.5871,0.7964,0.6281
87,Brassica_napus_5e3,0.6140,0.9145,0.6598
87,Cajanus_cajan_5e3,0.8698,0.9641,0.8052
87,Glycine_max_5e3,0.8928,0.9718,0.8543
87,Gossypium_raimondii_5e3,0.7242,0.9179,0.7089
87,Lactuca_sativa_5e3,0.8029,0.9562,0.7966
87,Medicago_truncatula_5e3,0.8916,0.9708,0.8394
87,Pisum_sativum_5e3,0.8342,0.9563,0.7675
87,Theobroma_cacao_5e3,0.8984,0.9617,0.8367
88,Brachypodium_distachyon_5e3,0.6797,0.9554,0.7168
88,Brassica_juncea_5e3,0.5538,0.8219,0.6203
88,Brassica_napus_5e3,0.5985,0.9369,0.6587
88,Cajanus_cajan_5e3,0.8723,0.9681,0.8028
88,Glycine_max_5e3,0.8856,0.9794,0.8546
88,Gossypium_raimondii_5e3,0.7077,0.9485,0.7112
88,Lactuca_sativa_5e3,0.7925,0.9659,0.7979
88,Medicago_truncatula_5e3,0.8880,0.9767,0.8400
88,Pisum_sativum_5e3,0.8287,0.9596,0.7680
88,Theobroma_cacao_5e3,0.8962,0.9682,0.8362
89,Brachypodium_distachyon_5e3,0.7039,0.9329,0.7193
89,Brassica_juncea_5e3,0.6008,0.7853,0.6298
89,Brassica_napus_5e3,0.6327,0.8933,0.6621
89,Cajanus_cajan_5e3,0.8856,0.9605,0.8087
89,Glycine_max_5e3,0.8978,0.9677,0.8557
89,Gossypium_raimondii_5e3,0.7290,0.9079,0.7097
89,Lactuca_sativa_5e3,0.8104,0.9463,0.7999
89,Medicago_truncatula_5e3,0.8956,0.9698,0.8405
89,Pisum_sativum_5e3,0.8361,0.9524,0.7698
89,Theobroma_cacao_5e3,0.8985,0.9711,0.8370
90,Brachypodium_distachyon_5e3,0.6866,0.9535,0.7205
90,Brassica_juncea_5e3,0.5568,0.8104,0.6225
90,Brassica_napus_5e3,0.6082,0.9222,0.6620
90,Cajanus_cajan_5e3,0.8823,0.9662,0.8079
90,Glycine_max_5e3,0.8910,0.9772,0.8553
90,Gossypium_raimondii_5e3,0.7131,0.9410,0.7141
90,Lactuca_sativa_5e3,0.8012,0.9625,0.7992
90,Medicago_truncatula_5e3,0.8908,0.9770,0.8410
90,Pisum_sativum_5e3,0.8309,0.9675,0.7691
90,Theobroma_cacao_5e3,0.8933,0.9742,0.8375
91,Brachypodium_distachyon_5e3,0.7165,0.9037,0.7226
91,Brassica_juncea_5e3,0.6249,0.7287,0.6262
91,Brassica_napus_5e3,0.6475,0.8622,0.6624
91,Cajanus_cajan_5e3,0.9004,0.9333,0.8082
91,Glycine_max_5e3,0.9033,0.9591,0.8566
91,Gossypium_raimondii_5e3,0.7593,0.8529,0.7129
91,Lactuca_sativa_5e3,0.8212,0.9305,0.7995
91,Medicago_truncatula_5e3,0.9037,0.9607,0.8421
91,Pisum_sativum_5e3,0.8566,0.9251,0.7708
91,Theobroma_cacao_5e3,0.9033,0.9531,0.8348
